CountryName,CountryCode,Date,StringencyIndex
Taiwan,TWN,2020-03-15,43
Afghanistan,AFG,2020-03-16,48
Angola,AGO,2020-03-16,14
Argentina,ARG,2020-03-16,67
Australia,AUS,2020-03-16,33
Austria,AUT,2020-03-16,95
Belgium,BEL,2020-03-16,62
Bulgaria,BGR,2020-03-16,71
Belize,BLZ,2020-03-16,43
Bermuda,BMU,2020-03-16,24
Bolivia,BOL,2020-03-16,69
Brazil,BRA,2020-03-16,52
Barbados,BRB,2020-03-16,14
Botswana,BWA,2020-03-16,43
Canada,CAN,2020-03-16,33
Switzerland,CHE,2020-03-16,62
Chile,CHL,2020-03-16,43
China,CHN,2020-03-16,67
Democratic Republic of Congo,COD,2020-03-16,10
Colombia,COL,2020-03-16,38
Costa Rica,CRI,2020-03-16,52
Czech Republic,CZE,2020-03-16,81
Germany,DEU,2020-03-16,48
Denmark,DNK,2020-03-16,67
Dominican Republic,DOM,2020-03-16,19
Algeria,DZA,2020-03-16,19
Ecuador,ECU,2020-03-16,29
Spain,ESP,2020-03-16,90
Finland,FIN,2020-03-16,43
France,FRA,2020-03-16,67
United Kingdom,GBR,2020-03-16,24
Greece,GRC,2020-03-16,52
Guatemala,GTM,2020-03-16,52
Guyana,GUY,2020-03-16,48
Hong Kong,HKG,2020-03-16,67
Honduras,HND,2020-03-16,57
Croatia,HRV,2020-03-16,67
Hungary,HUN,2020-03-16,90
Indonesia,IDN,2020-03-16,76
India,IND,2020-03-16,57
Ireland,IRL,2020-03-16,24
Iran,IRN,2020-03-16,71
Iraq,IRQ,2020-03-16,76
Iceland,ISL,2020-03-16,29
Israel,ISR,2020-03-16,76
Italy,ITA,2020-03-16,90
Jordan,JOR,2020-03-16,43
Japan,JPN,2020-03-16,62
Kazakhstan,KAZ,2020-03-16,43
Kenya,KEN,2020-03-16,71
South Korea,KOR,2020-03-16,60
Sri Lanka,LKA,2020-03-16,76
Macao,MAC,2020-03-16,62
Mexico,MEX,2020-03-16,43
Myanmar,MMR,2020-03-16,48
Malaysia,MYS,2020-03-16,71
Nigeria,NGA,2020-03-16,5
Nicaragua,NIC,2020-03-16,0
Netherlands,NLD,2020-03-16,67
Norway,NOR,2020-03-16,55
New Zealand,NZL,2020-03-16,43
Pakistan,PAK,2020-03-16,52
Panama,PAN,2020-03-16,95
Papua New Guinea,PNG,2020-03-16,29
Poland,POL,2020-03-16,67
Portugal,PRT,2020-03-16,43
Qatar,QAT,2020-03-16,86
Romania,ROU,2020-03-16,71
Russia,RUS,2020-03-16,57
Rwanda,RWA,2020-03-16,52
El Salvador,SLV,2020-03-16,62
Serbia,SRB,2020-03-16,76
Slovak Republic,SVK,2020-03-16,52
Sweden,SWE,2020-03-16,29
Syria,SYR,2020-03-16,48
Thailand,THA,2020-03-16,38
Turkey,TUR,2020-03-16,29
Tanzania,TZA,2020-03-16,5
Uganda,UGA,2020-03-16,24
Ukraine,UKR,2020-03-16,95
United States,USA,2020-03-16,43
Venezuela,VEN,2020-03-16,45
Vietnam,VNM,2020-03-16,57
South Africa,ZAF,2020-03-16,62
Zimbabwe,ZWE,2020-03-16,0
Taiwan,TWN,2020-03-16,43
Afghanistan,AFG,2020-03-17,48
Angola,AGO,2020-03-17,14
Argentina,ARG,2020-03-17,67
Australia,AUS,2020-03-17,33
Austria,AUT,2020-03-17,95
Belgium,BEL,2020-03-17,62
Bulgaria,BGR,2020-03-17,71
Belize,BLZ,2020-03-17,43
Bermuda,BMU,2020-03-17,24
Bolivia,BOL,2020-03-17,69
Brazil,BRA,2020-03-17,62
Barbados,BRB,2020-03-17,14
Botswana,BWA,2020-03-17,43
Canada,CAN,2020-03-17,33
Switzerland,CHE,2020-03-17,76
Chile,CHL,2020-03-17,43
China,CHN,2020-03-17,67
Democratic Republic of Congo,COD,2020-03-17,10
Colombia,COL,2020-03-17,52
Costa Rica,CRI,2020-03-17,57
Czech Republic,CZE,2020-03-17,81
Germany,DEU,2020-03-17,48
Denmark,DNK,2020-03-17,67
Dominican Republic,DOM,2020-03-17,19
Algeria,DZA,2020-03-17,19
Ecuador,ECU,2020-03-17,76
Spain,ESP,2020-03-17,90
Finland,FIN,2020-03-17,43
France,FRA,2020-03-17,81
United Kingdom,GBR,2020-03-17,33
Greece,GRC,2020-03-17,52
Guatemala,GTM,2020-03-17,52
Guyana,GUY,2020-03-17,48
Hong Kong,HKG,2020-03-17,67
Honduras,HND,2020-03-17,57
Croatia,HRV,2020-03-17,71
Hungary,HUN,2020-03-17,90
Indonesia,IDN,2020-03-17,67
India,IND,2020-03-17,57
Ireland,IRL,2020-03-17,24
Iran,IRN,2020-03-17,71
Iraq,IRQ,2020-03-17,76
Iceland,ISL,2020-03-17,33
Israel,ISR,2020-03-17,86
Italy,ITA,2020-03-17,90
Jordan,JOR,2020-03-17,43
Japan,JPN,2020-03-17,62
Kazakhstan,KAZ,2020-03-17,43
Kenya,KEN,2020-03-17,71
South Korea,KOR,2020-03-17,60
Sri Lanka,LKA,2020-03-17,76
Macao,MAC,2020-03-17,62
Mexico,MEX,2020-03-17,52
Myanmar,MMR,2020-03-17,48
Malaysia,MYS,2020-03-17,86
Nigeria,NGA,2020-03-17,19
Nicaragua,NIC,2020-03-17,0
Netherlands,NLD,2020-03-17,67
Norway,NOR,2020-03-17,55
New Zealand,NZL,2020-03-17,43
Pakistan,PAK,2020-03-17,60
Panama,PAN,2020-03-17,95
Papua New Guinea,PNG,2020-03-17,29
Poland,POL,2020-03-17,67
Qatar,QAT,2020-03-17,95
Romania,ROU,2020-03-17,71
Russia,RUS,2020-03-17,57
Rwanda,RWA,2020-03-17,52
El Salvador,SLV,2020-03-17,62
Serbia,SRB,2020-03-17,81
Sweden,SWE,2020-03-17,29
Syria,SYR,2020-03-17,48
Thailand,THA,2020-03-17,48
Turkey,TUR,2020-03-17,29
Tanzania,TZA,2020-03-17,19
Uganda,UGA,2020-03-17,24
Ukraine,UKR,2020-03-17,95
United States,USA,2020-03-17,57
Venezuela,VEN,2020-03-17,64
Vietnam,VNM,2020-03-17,57
South Africa,ZAF,2020-03-17,62
Zimbabwe,ZWE,2020-03-17,29
Taiwan,TWN,2020-03-17,43
Afghanistan,AFG,2020-03-18,48
Angola,AGO,2020-03-18,14
Argentina,ARG,2020-03-18,67
Australia,AUS,2020-03-18,38
Austria,AUT,2020-03-18,95
Belgium,BEL,2020-03-18,86
Bulgaria,BGR,2020-03-18,81
Belize,BLZ,2020-03-18,43
Bermuda,BMU,2020-03-18,10
Bolivia,BOL,2020-03-18,74
Brazil,BRA,2020-03-18,62
Barbados,BRB,2020-03-18,14
Botswana,BWA,2020-03-18,43
Canada,CAN,2020-03-18,57
Switzerland,CHE,2020-03-18,81
Chile,CHL,2020-03-18,57
China,CHN,2020-03-18,67
Democratic Republic of Congo,COD,2020-03-18,19
Colombia,COL,2020-03-18,52
Costa Rica,CRI,2020-03-18,71
Czech Republic,CZE,2020-03-18,81
Germany,DEU,2020-03-18,62
Denmark,DNK,2020-03-18,67
Dominican Republic,DOM,2020-03-18,52
Algeria,DZA,2020-03-18,33
Ecuador,ECU,2020-03-18,76
Spain,ESP,2020-03-18,90
Finland,FIN,2020-03-18,62
France,FRA,2020-03-18,81
United Kingdom,GBR,2020-03-18,33
Greece,GRC,2020-03-18,52
Guatemala,GTM,2020-03-18,52
Guyana,GUY,2020-03-18,48
Hong Kong,HKG,2020-03-18,67
Honduras,HND,2020-03-18,57
Croatia,HRV,2020-03-18,81
Hungary,HUN,2020-03-18,90
Indonesia,IDN,2020-03-18,67
India,IND,2020-03-18,62
Ireland,IRL,2020-03-18,24
Iran,IRN,2020-03-18,71
Iraq,IRQ,2020-03-18,76
Iceland,ISL,2020-03-18,38
Israel,ISR,2020-03-18,90
Italy,ITA,2020-03-18,90
Jordan,JOR,2020-03-18,100
Japan,JPN,2020-03-18,62
Kazakhstan,KAZ,2020-03-18,43
Kenya,KEN,2020-03-18,71
South Korea,KOR,2020-03-18,60
Sri Lanka,LKA,2020-03-18,76
Macao,MAC,2020-03-18,67
Mexico,MEX,2020-03-18,52
Myanmar,MMR,2020-03-18,48
Malaysia,MYS,2020-03-18,86
Nigeria,NGA,2020-03-18,33
Netherlands,NLD,2020-03-18,81
Norway,NOR,2020-03-18,55
Pakistan,PAK,2020-03-18,52
Panama,PAN,2020-03-18,95
Papua New Guinea,PNG,2020-03-18,29
Poland,POL,2020-03-18,67
Qatar,QAT,2020-03-18,95
Romania,ROU,2020-03-18,71
Russia,RUS,2020-03-18,57
Rwanda,RWA,2020-03-18,52
Serbia,SRB,2020-03-18,81
Sweden,SWE,2020-03-18,29
Syria,SYR,2020-03-18,48
Thailand,THA,2020-03-18,57
Turkey,TUR,2020-03-18,62
Tanzania,TZA,2020-03-18,33
Uganda,UGA,2020-03-18,52
Ukraine,UKR,2020-03-18,95
United States,USA,2020-03-18,57
Venezuela,VEN,2020-03-18,79
Vietnam,VNM,2020-03-18,57
South Africa,ZAF,2020-03-18,76
Zimbabwe,ZWE,2020-03-18,29
Taiwan,TWN,2020-03-18,43
Afghanistan,AFG,2020-03-19,48
Angola,AGO,2020-03-19,14
Argentina,ARG,2020-03-19,67
Australia,AUS,2020-03-19,48
Austria,AUT,2020-03-19,95
Belgium,BEL,2020-03-19,86
Bulgaria,BGR,2020-03-19,81
Belize,BLZ,2020-03-19,43
Bermuda,BMU,2020-03-19,19
Bolivia,BOL,2020-03-19,69
Brazil,BRA,2020-03-19,71
Barbados,BRB,2020-03-19,0
Botswana,BWA,2020-03-19,43
Canada,CAN,2020-03-19,57
Switzerland,CHE,2020-03-19,81
Chile,CHL,2020-03-19,57
China,CHN,2020-03-19,76
Democratic Republic of Congo,COD,2020-03-19,67
Colombia,COL,2020-03-19,52
Costa Rica,CRI,2020-03-19,71
Czech Republic,CZE,2020-03-19,81
Germany,DEU,2020-03-19,62
Denmark,DNK,2020-03-19,52
Dominican Republic,DOM,2020-03-19,48
Algeria,DZA,2020-03-19,33
Spain,ESP,2020-03-19,90
Finland,FIN,2020-03-19,71
France,FRA,2020-03-19,81
United Kingdom,GBR,2020-03-19,33
Greece,GRC,2020-03-19,52
Guyana,GUY,2020-03-19,48
Hong Kong,HKG,2020-03-19,67
Honduras,HND,2020-03-19,71
Croatia,HRV,2020-03-19,86
Hungary,HUN,2020-03-19,90
Indonesia,IDN,2020-03-19,10
India,IND,2020-03-19,71
Ireland,IRL,2020-03-19,24
Iran,IRN,2020-03-19,71
Iraq,IRQ,2020-03-19,76
Iceland,ISL,2020-03-19,38
Israel,ISR,2020-03-19,90
Italy,ITA,2020-03-19,90
Jordan,JOR,2020-03-19,100
Japan,JPN,2020-03-19,62
Kazakhstan,KAZ,2020-03-19,62
Kenya,KEN,2020-03-19,71
South Korea,KOR,2020-03-19,60
Sri Lanka,LKA,2020-03-19,76
Macao,MAC,2020-03-19,67
Mexico,MEX,2020-03-19,52
Malaysia,MYS,2020-03-19,86
Nigeria,NGA,2020-03-19,38
Netherlands,NLD,2020-03-19,81
Norway,NOR,2020-03-19,55
Pakistan,PAK,2020-03-19,52
Panama,PAN,2020-03-19,90
Papua New Guinea,PNG,2020-03-19,29
Poland,POL,2020-03-19,67
Qatar,QAT,2020-03-19,90
Romania,ROU,2020-03-19,71
Russia,RUS,2020-03-19,57
Rwanda,RWA,2020-03-19,52
Serbia,SRB,2020-03-19,81
Sweden,SWE,2020-03-19,43
Syria,SYR,2020-03-19,48
Thailand,THA,2020-03-19,57
Turkey,TUR,2020-03-19,69
Tanzania,TZA,2020-03-19,33
Uganda,UGA,2020-03-19,52
Ukraine,UKR,2020-03-19,95
United States,USA,2020-03-19,67
Venezuela,VEN,2020-03-19,69
Vietnam,VNM,2020-03-19,57
South Africa,ZAF,2020-03-19,76
Zimbabwe,ZWE,2020-03-19,29
Taiwan,TWN,2020-03-19,48
Afghanistan,AFG,2020-03-20,48
Angola,AGO,2020-03-20,14
Argentina,ARG,2020-03-20,95
Australia,AUS,2020-03-20,48
Austria,AUT,2020-03-20,95
Belgium,BEL,2020-03-20,86
Bulgaria,BGR,2020-03-20,81
Belize,BLZ,2020-03-20,67
Bermuda,BMU,2020-03-20,48
Bolivia,BOL,2020-03-20,69
Brazil,BRA,2020-03-20,71
Barbados,BRB,2020-03-20,0
Botswana,BWA,2020-03-20,71
Canada,CAN,2020-03-20,57
Switzerland,CHE,2020-03-20,81
China,CHN,2020-03-20,76
Democratic Republic of Congo,COD,2020-03-20,67
Colombia,COL,2020-03-20,52
Costa Rica,CRI,2020-03-20,57
Czech Republic,CZE,2020-03-20,81
Germany,DEU,2020-03-20,67
Denmark,DNK,2020-03-20,52
Dominican Republic,DOM,2020-03-20,38
Algeria,DZA,2020-03-20,43
Spain,ESP,2020-03-20,90
Finland,FIN,2020-03-20,71
France,FRA,2020-03-20,81
United Kingdom,GBR,2020-03-20,33
Greece,GRC,2020-03-20,52
Guyana,GUY,2020-03-20,48
Hong Kong,HKG,2020-03-20,67
Honduras,HND,2020-03-20,71
Croatia,HRV,2020-03-20,86
Hungary,HUN,2020-03-20,90
India,IND,2020-03-20,81
Ireland,IRL,2020-03-20,62
Iran,IRN,2020-03-20,71
Iraq,IRQ,2020-03-20,76
Iceland,ISL,2020-03-20,38
Israel,ISR,2020-03-20,95
Jordan,JOR,2020-03-20,100
Japan,JPN,2020-03-20,62
Kazakhstan,KAZ,2020-03-20,62
Kenya,KEN,2020-03-20,81
South Korea,KOR,2020-03-20,60
Sri Lanka,LKA,2020-03-20,76
Macao,MAC,2020-03-20,67
Mexico,MEX,2020-03-20,67
Malaysia,MYS,2020-03-20,86
Nigeria,NGA,2020-03-20,48
Netherlands,NLD,2020-03-20,81
Norway,NOR,2020-03-20,55
Pakistan,PAK,2020-03-20,52
Panama,PAN,2020-03-20,90
Papua New Guinea,PNG,2020-03-20,29
Poland,POL,2020-03-20,67
Qatar,QAT,2020-03-20,90
Romania,ROU,2020-03-20,71
Russia,RUS,2020-03-20,57
Rwanda,RWA,2020-03-20,52
Serbia,SRB,2020-03-20,81
Sweden,SWE,2020-03-20,43
Syria,SYR,2020-03-20,71
Thailand,THA,2020-03-20,67
Turkey,TUR,2020-03-20,69
Tanzania,TZA,2020-03-20,33
Uganda,UGA,2020-03-20,67
Ukraine,UKR,2020-03-20,95
United States,USA,2020-03-20,67
Venezuela,VEN,2020-03-20,79
South Africa,ZAF,2020-03-20,76
Zimbabwe,ZWE,2020-03-20,29
Taiwan,TWN,2020-03-20,48
Aruba,ABW,2020-03-21,43
Afghanistan,AFG,2020-03-21,48
Angola,AGO,2020-03-21,14
Argentina,ARG,2020-03-21,95
Australia,AUS,2020-03-21,48
Austria,AUT,2020-03-21,95
Belgium,BEL,2020-03-21,86
Bulgaria,BGR,2020-03-21,81
Belize,BLZ,2020-03-21,67
Bermuda,BMU,2020-03-21,52
Bolivia,BOL,2020-03-21,69
Brazil,BRA,2020-03-21,76
Barbados,BRB,2020-03-21,0
Botswana,BWA,2020-03-21,71
Canada,CAN,2020-03-21,57
Switzerland,CHE,2020-03-21,81
China,CHN,2020-03-21,76
Democratic Republic of Congo,COD,2020-03-21,71
Colombia,COL,2020-03-21,52
Costa Rica,CRI,2020-03-21,57
Czech Republic,CZE,2020-03-21,81
Germany,DEU,2020-03-21,67
Denmark,DNK,2020-03-21,52
Dominican Republic,DOM,2020-03-21,38
Algeria,DZA,2020-03-21,43
Spain,ESP,2020-03-21,90
France,FRA,2020-03-21,86
United Kingdom,GBR,2020-03-21,38
Greece,GRC,2020-03-21,62
Guyana,GUY,2020-03-21,48
Hong Kong,HKG,2020-03-21,67
Honduras,HND,2020-03-21,71
Croatia,HRV,2020-03-21,95
Hungary,HUN,2020-03-21,90
India,IND,2020-03-21,81
Ireland,IRL,2020-03-21,62
Iran,IRN,2020-03-21,71
Iraq,IRQ,2020-03-21,76
Iceland,ISL,2020-03-21,38
Israel,ISR,2020-03-21,95
Jordan,JOR,2020-03-21,100
Japan,JPN,2020-03-21,62
Kazakhstan,KAZ,2020-03-21,62
Kenya,KEN,2020-03-21,81
South Korea,KOR,2020-03-21,64
Sri Lanka,LKA,2020-03-21,81
Macao,MAC,2020-03-21,67
Mexico,MEX,2020-03-21,67
Malaysia,MYS,2020-03-21,86
Nigeria,NGA,2020-03-21,52
Netherlands,NLD,2020-03-21,81
Norway,NOR,2020-03-21,55
Pakistan,PAK,2020-03-21,52
Panama,PAN,2020-03-21,90
Papua New Guinea,PNG,2020-03-21,29
Poland,POL,2020-03-21,67
Qatar,QAT,2020-03-21,90
Romania,ROU,2020-03-21,81
Russia,RUS,2020-03-21,62
Rwanda,RWA,2020-03-21,81
Serbia,SRB,2020-03-21,81
Sweden,SWE,2020-03-21,43
Syria,SYR,2020-03-21,71
Thailand,THA,2020-03-21,67
Turkey,TUR,2020-03-21,76
Tanzania,TZA,2020-03-21,43
Uganda,UGA,2020-03-21,67
Ukraine,UKR,2020-03-21,95
United States,USA,2020-03-21,67
Venezuela,VEN,2020-03-21,83
South Africa,ZAF,2020-03-21,76
Zimbabwe,ZWE,2020-03-21,29
Taiwan,TWN,2020-03-21,48
Aruba,ABW,2020-03-22,43
Afghanistan,AFG,2020-03-22,48
Angola,AGO,2020-03-22,14
Argentina,ARG,2020-03-22,95
Australia,AUS,2020-03-22,57
Austria,AUT,2020-03-22,95
Belgium,BEL,2020-03-22,86
Bulgaria,BGR,2020-03-22,81
Belize,BLZ,2020-03-22,67
Bermuda,BMU,2020-03-22,52
Bolivia,BOL,2020-03-22,93
Brazil,BRA,2020-03-22,76
Barbados,BRB,2020-03-22,10
Botswana,BWA,2020-03-22,71
Canada,CAN,2020-03-22,57
Switzerland,CHE,2020-03-22,81
China,CHN,2020-03-22,76
Democratic Republic of Congo,COD,2020-03-22,76
Colombia,COL,2020-03-22,52
Costa Rica,CRI,2020-03-22,57
Czech Republic,CZE,2020-03-22,81
Germany,DEU,2020-03-22,71
Denmark,DNK,2020-03-22,52
Dominican Republic,DOM,2020-03-22,38
Algeria,DZA,2020-03-22,62
Spain,ESP,2020-03-22,90
France,FRA,2020-03-22,86
United Kingdom,GBR,2020-03-22,48
Greece,GRC,2020-03-22,62
Guyana,GUY,2020-03-22,48
Hong Kong,HKG,2020-03-22,67
Honduras,HND,2020-03-22,71
Croatia,HRV,2020-03-22,100
Hungary,HUN,2020-03-22,90
India,IND,2020-03-22,95
Ireland,IRL,2020-03-22,62
Iran,IRN,2020-03-22,71
Iraq,IRQ,2020-03-22,76
Iceland,ISL,2020-03-22,38
Israel,ISR,2020-03-22,95
Jordan,JOR,2020-03-22,100
Japan,JPN,2020-03-22,62
Kazakhstan,KAZ,2020-03-22,62
Kenya,KEN,2020-03-22,81
South Korea,KOR,2020-03-22,74
Sri Lanka,LKA,2020-03-22,81
Macao,MAC,2020-03-22,67
Mexico,MEX,2020-03-22,67
Malaysia,MYS,2020-03-22,86
Nigeria,NGA,2020-03-22,57
Netherlands,NLD,2020-03-22,81
Norway,NOR,2020-03-22,55
Pakistan,PAK,2020-03-22,52
Panama,PAN,2020-03-22,90
Papua New Guinea,PNG,2020-03-22,29
Poland,POL,2020-03-22,67
Qatar,QAT,2020-03-22,90
Romania,ROU,2020-03-22,81
Russia,RUS,2020-03-22,62
Rwanda,RWA,2020-03-22,81
Serbia,SRB,2020-03-22,95
Sweden,SWE,2020-03-22,29
Syria,SYR,2020-03-22,81
Thailand,THA,2020-03-22,62
Turkey,TUR,2020-03-22,76
Tanzania,TZA,2020-03-22,57
Uganda,UGA,2020-03-22,71
Ukraine,UKR,2020-03-22,95
United States,USA,2020-03-22,67
Venezuela,VEN,2020-03-22,83
South Africa,ZAF,2020-03-22,76
Zimbabwe,ZWE,2020-03-22,29
Taiwan,TWN,2020-03-22,48
Aruba,ABW,2020-03-23,43
Afghanistan,AFG,2020-03-23,48
Angola,AGO,2020-03-23,14
Argentina,ARG,2020-03-23,95
Australia,AUS,2020-03-23,57
Austria,AUT,2020-03-23,95
Belgium,BEL,2020-03-23,86
Bulgaria,BGR,2020-03-23,52
Belize,BLZ,2020-03-23,67
Bermuda,BMU,2020-03-23,57
Bolivia,BOL,2020-03-23,93
Brazil,BRA,2020-03-23,76
Barbados,BRB,2020-03-23,10
Botswana,BWA,2020-03-23,71
Canada,CAN,2020-03-23,57
Switzerland,CHE,2020-03-23,90
China,CHN,2020-03-23,76
Democratic Republic of Congo,COD,2020-03-23,76
Colombia,COL,2020-03-23,67
Costa Rica,CRI,2020-03-23,57
Czech Republic,CZE,2020-03-23,81
Germany,DEU,2020-03-23,71
Denmark,DNK,2020-03-23,43
Dominican Republic,DOM,2020-03-23,38
Algeria,DZA,2020-03-23,62
Spain,ESP,2020-03-23,90
Finland,FIN,2020-03-23,29
France,FRA,2020-03-23,86
United Kingdom,GBR,2020-03-23,67
Greece,GRC,2020-03-23,67
Guyana,GUY,2020-03-23,48
Hong Kong,HKG,2020-03-23,81
Honduras,HND,2020-03-23,71
Croatia,HRV,2020-03-23,57
Hungary,HUN,2020-03-23,57
India,IND,2020-03-23,86
Ireland,IRL,2020-03-23,62
Iran,IRN,2020-03-23,71
Iceland,ISL,2020-03-23,38
Israel,ISR,2020-03-23,95
Jordan,JOR,2020-03-23,100
Japan,JPN,2020-03-23,62
Kazakhstan,KAZ,2020-03-23,62
Kenya,KEN,2020-03-23,81
South Korea,KOR,2020-03-23,74
Sri Lanka,LKA,2020-03-23,76
Macao,MAC,2020-03-23,67
Mexico,MEX,2020-03-23,67
Malaysia,MYS,2020-03-23,86
Nigeria,NGA,2020-03-23,48
Netherlands,NLD,2020-03-23,86
Norway,NOR,2020-03-23,76
Pakistan,PAK,2020-03-23,60
Panama,PAN,2020-03-23,90
Papua New Guinea,PNG,2020-03-23,43
Poland,POL,2020-03-23,67
Qatar,QAT,2020-03-23,90
Romania,ROU,2020-03-23,86
Russia,RUS,2020-03-23,67
Rwanda,RWA,2020-03-23,81
Serbia,SRB,2020-03-23,52
Sweden,SWE,2020-03-23,29
Syria,SYR,2020-03-23,95
Thailand,THA,2020-03-23,62
Turkey,TUR,2020-03-23,76
Tanzania,TZA,2020-03-23,19
Uganda,UGA,2020-03-23,71
Ukraine,UKR,2020-03-23,95
United States,USA,2020-03-23,67
Venezuela,VEN,2020-03-23,83
South Africa,ZAF,2020-03-23,86
Zimbabwe,ZWE,2020-03-23,67
Taiwan,TWN,2020-03-23,48
Aruba,ABW,2020-03-24,43
Afghanistan,AFG,2020-03-24,57
Angola,AGO,2020-03-24,43
Argentina,ARG,2020-03-24,81
Australia,AUS,2020-03-24,67
Austria,AUT,2020-03-24,95
Belgium,BEL,2020-03-24,86
Bulgaria,BGR,2020-03-24,52
Belize,BLZ,2020-03-24,67
Bermuda,BMU,2020-03-24,57
Bolivia,BOL,2020-03-24,93
Brazil,BRA,2020-03-24,76
Barbados,BRB,2020-03-24,10
Botswana,BWA,2020-03-24,71
Canada,CAN,2020-03-24,67
Switzerland,CHE,2020-03-24,90
China,CHN,2020-03-24,76
Democratic Republic of Congo,COD,2020-03-24,81
Colombia,COL,2020-03-24,67
Costa Rica,CRI,2020-03-24,71
Germany,DEU,2020-03-24,71
Denmark,DNK,2020-03-24,43
Dominican Republic,DOM,2020-03-24,38
Algeria,DZA,2020-03-24,62
Spain,ESP,2020-03-24,90
France,FRA,2020-03-24,86
United Kingdom,GBR,2020-03-24,64
Guyana,GUY,2020-03-24,48
Hong Kong,HKG,2020-03-24,81
Honduras,HND,2020-03-24,71
Croatia,HRV,2020-03-24,57
Hungary,HUN,2020-03-24,57
India,IND,2020-03-24,86
Ireland,IRL,2020-03-24,62
Iran,IRN,2020-03-24,71
Iceland,ISL,2020-03-24,38
Israel,ISR,2020-03-24,95
Jordan,JOR,2020-03-24,100
Japan,JPN,2020-03-24,62
Kazakhstan,KAZ,2020-03-24,62
Kenya,KEN,2020-03-24,81
South Korea,KOR,2020-03-24,74
Sri Lanka,LKA,2020-03-24,81
Macao,MAC,2020-03-24,67
Mexico,MEX,2020-03-24,67
Malaysia,MYS,2020-03-24,86
Netherlands,NLD,2020-03-24,86
Norway,NOR,2020-03-24,55
Pakistan,PAK,2020-03-24,93
Panama,PAN,2020-03-24,90
Papua New Guinea,PNG,2020-03-24,95
Qatar,QAT,2020-03-24,95
Romania,ROU,2020-03-24,86
Russia,RUS,2020-03-24,67
Rwanda,RWA,2020-03-24,81
Serbia,SRB,2020-03-24,52
Sweden,SWE,2020-03-24,29
Syria,SYR,2020-03-24,95
Turkey,TUR,2020-03-24,76
Tanzania,TZA,2020-03-24,19
Uganda,UGA,2020-03-24,81
Ukraine,UKR,2020-03-24,95
United States,USA,2020-03-24,67
Venezuela,VEN,2020-03-24,83
South Africa,ZAF,2020-03-24,86
Zimbabwe,ZWE,2020-03-24,67
Taiwan,TWN,2020-03-24,48
Aruba,ABW,2020-03-25,43
Afghanistan,AFG,2020-03-25,57
Angola,AGO,2020-03-25,48
Argentina,ARG,2020-03-25,95
Australia,AUS,2020-03-25,67
Austria,AUT,2020-03-25,95
Belgium,BEL,2020-03-25,86
Bulgaria,BGR,2020-03-25,52
Belize,BLZ,2020-03-25,67
Bermuda,BMU,2020-03-25,81
Bolivia,BOL,2020-03-25,93
Brazil,BRA,2020-03-25,76
Barbados,BRB,2020-03-25,10
Botswana,BWA,2020-03-25,71
Canada,CAN,2020-03-25,67
Switzerland,CHE,2020-03-25,90
China,CHN,2020-03-25,71
Democratic Republic of Congo,COD,2020-03-25,81
Colombia,COL,2020-03-25,95
Costa Rica,CRI,2020-03-25,71
Germany,DEU,2020-03-25,71
Denmark,DNK,2020-03-25,43
Dominican Republic,DOM,2020-03-25,38
Algeria,DZA,2020-03-25,62
Spain,ESP,2020-03-25,90
France,FRA,2020-03-25,86
United Kingdom,GBR,2020-03-25,64
Guyana,GUY,2020-03-25,48
Hong Kong,HKG,2020-03-25,81
Honduras,HND,2020-03-25,71
Croatia,HRV,2020-03-25,57
Hungary,HUN,2020-03-25,57
India,IND,2020-03-25,100
Ireland,IRL,2020-03-25,62
Iran,IRN,2020-03-25,71
Iceland,ISL,2020-03-25,38
Israel,ISR,2020-03-25,100
Jordan,JOR,2020-03-25,100
Japan,JPN,2020-03-25,62
Kazakhstan,KAZ,2020-03-25,62
Kenya,KEN,2020-03-25,81
South Korea,KOR,2020-03-25,74
Sri Lanka,LKA,2020-03-25,90
Mexico,MEX,2020-03-25,67
Malaysia,MYS,2020-03-25,86
Netherlands,NLD,2020-03-25,86
Norway,NOR,2020-03-25,55
Panama,PAN,2020-03-25,90
Papua New Guinea,PNG,2020-03-25,95
Qatar,QAT,2020-03-25,100
Romania,ROU,2020-03-25,71
Russia,RUS,2020-03-25,24
Rwanda,RWA,2020-03-25,81
Serbia,SRB,2020-03-25,52
Sweden,SWE,2020-03-25,29
Turkey,TUR,2020-03-25,76
Tanzania,TZA,2020-03-25,24
Uganda,UGA,2020-03-25,86
Ukraine,UKR,2020-03-25,95
United States,USA,2020-03-25,67
Venezuela,VEN,2020-03-25,83
South Africa,ZAF,2020-03-25,33
Zimbabwe,ZWE,2020-03-25,67
Taiwan,TWN,2020-03-25,48
Aruba,ABW,2020-03-26,43
Afghanistan,AFG,2020-03-26,57
Angola,AGO,2020-03-26,48
Argentina,ARG,2020-03-26,81
Australia,AUS,2020-03-26,67
Austria,AUT,2020-03-26,95
Belgium,BEL,2020-03-26,86
Bulgaria,BGR,2020-03-26,52
Belize,BLZ,2020-03-26,67
Bolivia,BOL,2020-03-26,93
Brazil,BRA,2020-03-26,76
Botswana,BWA,2020-03-26,29
Canada,CAN,2020-03-26,67
Switzerland,CHE,2020-03-26,90
China,CHN,2020-03-26,76
Democratic Republic of Congo,COD,2020-03-26,81
Colombia,COL,2020-03-26,95
